userid,continent,gender,rating,hotel
4007,2,0,4.0,66
4007,2,0,4.5,34
4008,2,0,4.0,17
4008,2,0,4.0,56
4008,2,0,4.0,7
4009,1,1,5.0,38
4009,1,1,4.5,16
4010,2,0,4.0,50
4010,2,0,3.5,48
4011,1,0,3.5,3
4011,1,0,4.0,7
4011,1,0,4.5,52
4011,1,0,4.0,26
4012,2,1,2.0,20
4012,2,1,3.0,59
4012,2,1,4.5,63
4012,2,1,3.0,10
4013,2,0,4.0,46
4013,2,0,3.5,47
4014,2,0,3.0,55
4014,2,0,4.0,7
4014,2,0,4.0,6
4014,2,0,2.5,11
4014,2,0,2.5,29
4015,3,0,2.5,11
4015,3,0,2.0,2
4016,2,0,4.0,6
4016,2,0,4.0,18
4016,2,0,4.0,39
4016,2,0,3.5,47
4016,2,0,3.0,24
4016,2,0,3.0,23
4017,2,1,4.5,40
4017,2,1,4.0,49
4018,2,0,3.5,15
4018,2,0,4.0,17
4018,2,0,4.5,63
4018,2,0,4.0,60
4018,2,0,3.5,57
4019,2,1,4.0,4
4019,2,1,4.0,60
4019,2,1,4.0,56
4020,4,0,4.0,17
4020,4,0,4.5,63
4020,4,0,5.0,64
4020,4,0,4.0,26
4020,4,0,4.0,35
4020,4,0,4.0,41
4020,4,0,4.0,56
4020,4,0,4.0,66
4021,2,0,4.0,56
4021,2,0,2.0,20
4021,2,0,4.0,19
4021,2,0,3.5,57
4022,1,1,4.0,62
4022,1,1,3.5,33
4023,2,0,3.5,13
4023,2,0,4.0,7
4023,2,0,4.5,32
4024,2,1,4.0,41
4024,2,1,3.5,15
4025,1,0,4.5,63
4025,1,0,3.5,15
4025,1,0,4.0,66
4025,1,0,5.0,37
4025,1,0,4.0,39
4025,1,0,4.0,49
4026,3,0,3.5,15
4026,3,0,3.5,13
4026,3,0,4.0,46
4027,2,0,4.0,56
4027,2,0,4.0,17
4027,2,0,4.0,39
4028,1,0,3.0,23
4028,1,0,3.5,3
4028,1,0,5.0,37
4029,2,1,4.0,56
4029,2,1,4.0,60
4029,2,1,3.0,59
4030,4,0,3.5,47
4030,4,0,3.0,55
4030,4,0,3.0,61
4030,4,0,4.0,41
4030,4,0,3.5,30
4030,4,0,4.0,39
4030,4,0,2.5,53
4030,4,0,4.0,7
4030,4,0,2.0,36
4030,4,0,4.0,26
4030,4,0,2.0,27
4030,4,0,4.0,28
4030,4,0,4.0,62
4030,4,0,2.0,2
4030,4,0,2.5,11
4030,4,0,4.0,49
4030,4,0,3.5,45
4030,4,0,3.0,58
4030,4,0,4.5,34
4030,4,0,4.5,40
4030,4,0,2.0,9
4030,4,0,3.0,24
4031,2,0,2.5,53
4031,2,0,3.5,3
4032,2,1,4.0,39
4032,2,1,4.0,5
4032,2,1,4.0,19
4033,2,1,4.0,66
4033,2,1,4.0,39
4034,2,0,4.0,7
4034,2,0,3.5,57
4034,2,0,4.5,34
4034,2,0,4.0,49
4035,2,1,2.0,9
4035,2,1,2.5,11
4036,2,0,4.0,39
4036,2,0,4.0,60
4036,2,0,3.5,47
4037,2,1,4.0,18
4037,2,1,3.5,45
4037,2,1,2.0,2
4037,2,1,2.5,53
4037,2,1,4.0,26
4038,1,0,3.0,59
4038,1,0,4.0,60
4039,2,0,3.0,59
4039,2,0,3.5,12
4040,2,0,4.5,16
4040,2,0,4.0,6
4040,2,0,4.0,49
4041,2,0,4.0,56
4041,2,0,3.5,33
4042,2,1,2.5,8
4042,2,1,3.0,31
4043,2,0,4.0,51
4043,2,0,4.0,41
4043,2,0,3.5,13
4043,2,0,2.0,2
4043,2,0,4.0,7
4043,2,0,3.5,15
4043,2,0,4.0,60
4044,2,0,4.0,17
4044,2,0,4.0,26
4044,2,0,4.0,56
4045,2,1,4.0,66
4045,2,1,2.0,2
4045,2,1,3.5,3
4045,2,1,4.0,62
4045,2,1,4.0,4
4045,2,1,4.0,18
4045,2,1,3.5,47
4045,2,1,3.5,57
4045,2,1,4.0,39
4045,2,1,3.5,45
4045,2,1,3.5,15
4045,2,1,4.0,7
4046,2,1,3.5,57
4046,2,1,4.0,6
4047,1,0,4.0,5
4047,1,0,4.0,4
4047,1,0,3.0,59
4047,1,0,4.0,62
4047,1,0,3.5,14
4047,1,0,4.0,17
4047,1,0,3.5,3
4047,1,0,3.0,24
4047,1,0,4.0,6
4048,2,0,4.0,6
4048,2,0,3.5,45
4049,2,0,4.0,41
4049,2,0,4.0,4
4050,1,0,3.0,59
4050,1,0,4.0,60
4051,5,1,4.5,63
4051,5,1,5.0,38
4052,2,0,3.5,15
4052,2,0,4.5,32
4052,2,0,3.5,30
4052,2,0,4.5,40
4052,2,0,4.5,52
4052,2,0,4.0,35
4052,2,0,4.0,28
4052,2,0,2.0,2
4052,2,0,3.0,24
4052,2,0,4.0,60
4052,2,0,4.0,17
4052,2,0,4.0,66
4053,2,1,4.0,6
4053,2,1,3.5,14
4053,2,1,2.0,20
4053,2,1,3.0,10
4053,2,1,3.0,25
4053,2,1,2.5,22
4054,2,0,4.0,56
4054,2,0,4.0,17
4055,2,0,4.0,60
4055,2,0,4.0,56
4056,2,1,4.0,60
4056,2,1,4.0,17
4056,2,1,4.0,39
4057,2,1,4.5,63
4057,2,1,3.5,33
4058,2,0,4.5,32
4058,2,0,4.0,35
4059,2,1,3.5,3
4059,2,1,4.0,62
4060,3,0,4.0,6
4060,3,0,3.0,24
4060,3,0,3.5,33
4060,3,0,4.0,7
4060,3,0,4.0,39
4061,2,0,5.0,37
4061,2,0,4.0,56
4062,2,0,4.0,56
4062,2,0,4.0,18
4062,2,0,3.5,47
4062,2,0,3.5,57
4063,2,0,4.0,39
4063,2,0,3.5,13
4064,2,0,3.5,3
4064,2,0,2.5,65
4064,2,0,3.0,59
4065,1,1,4.0,60
4065,1,1,5.0,37
4066,2,1,4.0,66
4066,2,1,3.0,24
4066,2,1,3.0,10
4067,2,1,3.0,55
4067,2,1,4.0,17
4067,2,1,4.0,56
4068,2,1,4.0,60
4068,2,1,3.5,14
4068,2,1,5.0,37
4069,2,1,2.0,2
4069,2,1,4.5,52
4070,2,0,4.0,26
4070,2,0,3.0,24
4070,2,0,3.0,42
4070,2,0,3.0,10
4071,2,1,3.5,14
4071,2,1,2.0,2
4071,2,1,4.0,17
4071,2,1,4.0,39
4071,2,1,3.0,55
4071,2,1,4.0,66
4071,2,1,4.0,46
4071,2,1,4.0,7
4071,2,1,4.5,43
4071,2,1,5.0,37
4071,2,1,4.0,6
4072,2,0,4.5,43
4072,2,0,4.0,17
4072,2,0,4.0,28
4072,2,0,4.0,41
4072,2,0,5.0,64
4073,2,0,4.0,35
4073,2,0,5.0,37
4073,2,0,4.5,63
4074,2,1,4.0,56
4074,2,1,3.5,57
4074,2,1,4.0,18
4075,2,0,5.0,37
4075,2,0,4.0,56
4076,2,0,4.0,50
4076,2,0,4.0,17
4077,2,1,3.5,15
4077,2,1,4.5,63
4077,2,1,3.5,14
4077,2,1,4.0,6
4078,2,0,4.0,26
4078,2,0,4.0,56
4079,1,0,3.5,47
4079,1,0,3.5,45
4080,1,1,3.5,13
4080,1,1,4.0,60
4080,1,1,3.5,15
4081,2,0,3.0,61
4081,2,0,2.0,27
4082,2,0,4.5,43
4082,2,0,4.0,46
4082,2,0,2.5,11
4082,2,0,4.0,17
4082,2,0,4.0,50
4082,2,0,4.0,60
4082,2,0,4.0,49
4082,2,0,3.5,15
4082,2,0,4.5,16
4082,2,0,4.5,40
4082,2,0,3.5,3
4082,2,0,4.0,18
4082,2,0,3.0,61
4082,2,0,4.0,56
4082,2,0,5.0,37
4082,2,0,4.5,52
4082,2,0,5.0,64
4082,2,0,5.0,38
4082,2,0,4.0,28
4083,1,1,3.0,58
4083,1,1,4.0,35
4084,2,1,4.0,60
4084,2,1,5.0,37
4085,1,0,3.5,30
4085,1,0,3.5,47
4085,1,0,4.0,39
4085,1,0,2.5,11
4085,1,0,3.0,55
4086,2,1,2.0,2
4086,2,1,3.5,45
4086,2,1,4.0,62
4087,2,1,4.0,60
4087,2,1,4.5,34
4087,2,1,4.0,17
4087,2,1,4.5,16
4087,2,1,3.5,13
4087,2,1,3.5,3
4087,2,1,3.0,59
4088,2,0,4.0,6
4088,2,0,3.0,61
4089,2,0,4.0,35
4089,2,0,3.5,15
4089,2,0,3.5,12
4090,2,1,4.0,35
4090,2,1,5.0,37
4090,2,1,4.0,26
4090,2,1,3.5,47
4091,2,1,3.5,12
4091,2,1,3.5,13
4091,2,1,4.0,39
4091,2,1,4.0,60
4091,2,1,2.0,2
4091,2,1,4.0,4
4092,2,1,4.0,39
4092,2,1,4.0,7
4093,2,0,3.5,14
4093,2,0,4.0,62
4093,2,0,3.0,10
4094,2,1,3.0,55
4094,2,1,4.0,56
4095,1,1,2.5,65
4095,1,1,3.0,24
4095,1,1,5.0,38
4095,1,1,4.0,60
4096,1,0,4.0,4
4096,1,0,3.5,12
4097,2,0,4.5,16
4097,2,0,4.0,17
4097,2,0,4.0,41
4098,2,0,4.0,5
4098,2,0,3.0,10
4099,1,0,5.0,37
4099,1,0,4.0,17
4099,1,0,5.0,38
4099,1,0,4.5,43
4100,2,0,3.5,48
4100,2,0,4.5,63
4100,2,0,4.0,66
4100,2,0,4.5,52
4101,2,0,3.0,59
4101,2,0,4.0,56
4102,2,0,3.5,14
4102,2,0,3.5,13
4103,2,1,4.0,39
4103,2,1,4.0,17
4104,1,0,4.5,43
4104,1,0,3.0,61
4104,1,0,4.0,35
4104,1,0,4.0,17
4104,1,0,4.0,26
4104,1,0,4.0,39
4104,1,0,4.0,46
4104,1,0,4.0,60
4105,1,0,4.5,16
4105,1,0,4.5,63
4105,1,0,5.0,64
4105,1,0,4.5,34
4106,1,0,4.0,60
4106,1,0,4.5,16
4107,5,0,2.5,11
4107,5,0,3.5,14
4108,2,0,4.5,43
4108,2,0,4.0,35
4108,2,0,4.0,56
4108,2,0,4.0,26
4108,2,0,3.5,45
4108,2,0,4.0,66
4108,2,0,4.0,17
4109,2,0,3.5,15
4109,2,0,5.0,37
4110,2,1,4.0,39
4110,2,1,2.0,2
4110,2,1,2.5,11
4110,2,1,3.0,61
4111,2,0,4.0,39
4111,2,0,4.5,63
4111,2,0,4.0,66
4111,2,0,3.5,33
4111,2,0,4.0,46
4112,7,1,4.0,41
4112,7,1,4.0,50
4112,7,1,4.5,52
4112,7,1,4.5,16
4112,7,1,4.5,43
4112,7,1,4.0,28
4112,7,1,4.0,56
4112,7,1,4.0,26
4113,2,1,4.0,60
4113,2,1,3.0,59
4114,2,0,4.0,17
4114,2,0,4.0,6
4114,2,0,4.0,39
4115,2,0,2.0,36
4115,2,0,4.0,60
4115,2,0,3.5,45
4116,2,0,4.0,28
4116,2,0,4.0,46
4116,2,0,4.0,60
4117,1,0,3.5,33
4117,1,0,2.5,11
4118,1,1,4.0,46
4118,1,1,4.0,41
4118,1,1,3.5,3
4118,1,1,4.0,51
4118,1,1,4.0,4
4118,1,1,3.0,24
4119,1,1,4.0,4
4119,1,1,4.0,62
4119,1,1,4.0,41
4120,2,0,4.5,63
4120,2,0,3.5,45
4121,2,0,4.0,35
4121,2,0,4.0,49
4122,2,0,3.0,10
4122,2,0,4.5,40
4122,2,0,3.0,59
4123,2,1,3.5,13
4123,2,1,3.0,59
4123,2,1,5.0,64
4123,2,1,3.5,3
4123,2,1,2.5,8
4124,2,1,3.5,45
4124,2,1,4.0,6
4125,2,0,5.0,37
4125,2,0,3.0,55
4125,2,0,3.0,61
4125,2,0,2.5,8
4125,2,0,2.5,11
4125,2,0,2.5,53
4125,2,0,3.0,59
4125,2,0,2.5,65
4125,2,0,2.0,2
4126,2,1,4.0,50
4126,2,1,4.0,56
4126,2,1,4.0,17
4126,2,1,3.0,59
4126,2,1,3.5,15
4127,1,0,4.0,66
4127,1,0,4.0,60
4127,1,0,4.0,5
4128,1,1,3.0,10
4128,1,1,3.5,14
4129,2,1,3.0,61
4129,2,1,4.0,39
4129,2,1,3.0,59
4130,2,1,3.5,45
4130,2,1,4.0,49
4131,1,1,3.5,14
4131,1,1,3.5,45
4131,1,1,4.0,60
4131,1,1,4.0,39
4131,1,1,4.0,17
4131,1,1,3.0,24
4131,1,1,3.0,59
4132,2,0,4.0,49
4132,2,0,3.5,12
4132,2,0,4.0,17
4133,2,0,3.5,15
4133,2,0,2.5,8
4133,2,0,4.0,56
4134,2,1,5.0,37
4134,2,1,3.5,14
4135,2,0,3.5,57
4135,2,0,4.5,16
4135,2,0,3.5,15
4135,2,0,3.0,59
4136,3,0,4.0,56
4136,3,0,4.0,50
4136,3,0,4.5,32
4136,3,0,4.0,17
4137,2,1,4.5,43
4137,2,1,2.5,53
4137,2,1,3.0,59
4137,2,1,4.0,60
4137,2,1,4.0,4
4137,2,1,4.0,49
4137,2,1,2.5,11
4137,2,1,4.0,41
4137,2,1,3.5,3
4137,2,1,4.0,7
4137,2,1,3.0,55
4137,2,1,4.0,39
4137,2,1,4.0,17
4137,2,1,2.0,2
4137,2,1,4.0,56
4137,2,1,4.0,46
4137,2,1,3.5,12
4137,2,1,3.5,15
4137,2,1,3.5,13
4137,2,1,4.0,6
4137,2,1,5.0,37
4137,2,1,4.5,52
4137,2,1,3.5,48
4137,2,1,4.0,26
4137,2,1,4.0,18
4138,3,1,3.0,25
4138,3,1,3.0,10
4138,3,1,3.5,57
4139,4,1,4.0,60
4139,4,1,4.0,39
4140,4,1,3.0,10
4140,4,1,2.5,53
4140,4,1,3.0,25
4141,2,1,4.0,39
4141,2,1,4.5,16
4141,2,1,4.5,63
4141,2,1,4.0,51
4141,2,1,5.0,37
4141,2,1,4.0,18
4142,1,0,5.0,37
4142,1,0,3.5,57
4143,2,0,3.5,48
4143,2,0,3.0,58
4144,2,0,5.0,37
4144,2,0,4.0,17
4145,2,0,4.0,56
4145,2,0,4.0,17
4146,2,0,3.5,15
4146,2,0,5.0,38
4146,2,0,3.5,14
4146,2,0,4.0,49
4146,2,0,4.0,60
4146,2,0,4.0,6
4146,2,0,3.0,10
4146,2,0,3.0,59
4146,2,0,4.0,56
4147,2,0,4.0,62
4147,2,0,2.0,2
4148,1,0,4.0,6
4148,1,0,4.0,39
4148,1,0,4.0,60
4148,1,0,4.5,63
4149,2,0,4.0,66
4149,2,0,3.5,45
4149,2,0,4.0,17
4149,2,0,5.0,38
4150,2,0,3.0,58
4150,2,0,4.0,39
4151,3,0,2.0,2
4151,3,0,4.0,6
4151,3,0,2.5,53
4151,3,0,3.5,3
4151,3,0,3.0,25
4152,1,0,2.0,36
4152,1,0,4.0,39
4152,1,0,2.0,20
4152,1,0,4.0,7
4152,1,0,4.0,6
4152,1,0,2.0,27
4152,1,0,4.5,52
4152,1,0,3.5,45
4152,1,0,2.0,2
4152,1,0,3.5,3
4153,4,0,4.0,39
4153,4,0,5.0,37
4153,4,0,4.0,6
4153,4,0,5.0,38
4154,3,0,5.0,37
4154,3,0,5.0,38
4154,3,0,4.5,63
4154,3,0,4.0,17
4154,3,0,4.0,56
4155,2,0,5.0,64
4155,2,0,4.0,17
4155,2,0,4.0,28
4156,2,1,3.0,58
4156,2,1,3.5,48
4157,1,1,4.0,56
4157,1,1,4.0,39
4157,1,1,3.5,3
4157,1,1,4.0,18
4157,1,1,2.0,2
4158,2,1,4.0,60
4158,2,1,4.0,46
4159,2,1,3.0,61
4159,2,1,3.5,13
4160,1,1,4.0,4
4160,1,1,4.0,51
4161,2,1,4.0,56
4161,2,1,4.5,63
4162,2,1,4.0,56
4162,2,1,4.0,18
4163,2,0,4.0,17
4163,2,0,5.0,38
4164,2,0,3.0,58
4164,2,0,3.0,31
4165,2,0,4.0,39
4165,2,0,2.5,53
4165,2,0,2.5,65
4165,2,0,4.0,6
4166,2,1,4.0,46
4166,2,1,3.0,59
4167,2,0,4.0,39
4167,2,0,4.0,56
4168,2,0,3.5,15
4168,2,0,3.0,58
4169,4,1,4.0,66
4169,4,1,2.5,53
4169,4,1,3.0,1
4169,4,1,2.0,2
4169,4,1,4.0,6
4169,4,1,3.5,14
4169,4,1,3.5,47
4169,4,1,4.0,7
4169,4,1,4.5,52
4170,2,0,4.0,56
4170,2,0,4.0,35
4170,2,0,4.0,66
4170,2,0,5.0,38
4170,2,0,4.5,43
4171,2,0,4.0,6
4171,2,0,3.5,14
4172,2,1,4.0,39
4172,2,1,3.0,24
4173,2,1,3.5,45
4173,2,1,4.0,18
4173,2,1,2.5,11
4173,2,1,3.0,61
4174,2,0,3.0,1
4174,2,0,4.0,18
4174,2,0,3.5,14
4175,2,1,4.0,35
4175,2,1,4.0,39
4175,2,1,3.5,15
4175,2,1,2.0,2
4175,2,1,4.0,49
4175,2,1,3.0,24
4175,2,1,4.0,6
4175,2,1,3.5,3
4175,2,1,4.0,7
4175,2,1,2.5,65
4175,2,1,4.0,62
4176,1,0,4.0,50
4176,1,0,3.0,58
4176,1,0,4.0,7
4176,1,0,3.5,33
4176,1,0,4.0,4
4176,1,0,4.5,34
4176,1,0,4.0,41
4176,1,0,3.5,48
4176,1,0,4.0,5
4176,1,0,3.0,59
4176,1,0,5.0,37
4177,2,0,4.0,50
4177,2,0,4.0,66
4178,2,0,4.0,4
4178,2,0,4.0,62
4178,2,0,3.5,15
4179,7,1,3.0,61
4179,7,1,4.0,35
4179,7,1,3.5,12
4180,2,0,4.0,17
4180,2,0,3.0,61
4181,2,0,3.5,33
4181,2,0,4.0,62
4182,2,0,4.5,43
4182,2,0,4.5,52
4182,2,0,4.0,60
4182,2,0,4.0,56
4183,2,0,4.0,60
4183,2,0,4.0,18
4184,4,1,3.5,12
4184,4,1,4.0,46
4184,4,1,3.5,15
4184,4,1,4.0,17
4185,2,1,3.5,12
4185,2,1,4.0,49
4186,2,0,2.5,53
4186,2,0,4.0,26
4187,2,1,4.5,16
4187,2,1,4.0,46
4187,2,1,3.5,13
4187,2,1,3.5,14
4187,2,1,4.0,62
4187,2,1,3.5,45
4187,2,1,4.0,39
4187,2,1,3.0,61
4187,2,1,4.0,60
4187,2,1,3.5,3
4187,2,1,4.0,49
4187,2,1,4.0,6
4187,2,1,4.5,52
4187,2,1,3.0,55
4187,2,1,4.0,56
4187,2,1,3.0,59
4187,2,1,3.5,12
4187,2,1,4.0,4
4187,2,1,4.0,50
4188,2,0,5.0,37
4188,2,0,4.0,56
4188,2,0,4.0,17
4189,5,1,3.5,3
4189,5,1,4.0,17
4189,5,1,4.0,49
4190,3,0,4.0,17
4190,3,0,4.0,39
4190,3,0,3.5,15
4190,3,0,3.5,45
4190,3,0,4.0,6
4190,3,0,3.5,12
4190,3,0,4.0,56
4190,3,0,4.0,41
4190,3,0,4.5,16
4191,2,1,3.0,55
4191,2,1,4.0,18
4192,1,1,5.0,37
4192,1,1,3.5,3
4192,1,1,4.0,56
4192,1,1,3.5,47
4193,2,0,4.0,7
4193,2,0,3.0,58
4194,2,0,4.0,39
4194,2,0,3.5,45
4195,1,1,2.0,2
4195,1,1,3.0,10
4196,2,0,4.5,32
4196,2,0,4.5,40
4197,3,0,3.0,61
4197,3,0,2.0,2
4198,2,1,4.5,43
4198,2,1,4.5,40
4198,2,1,5.0,37
4199,2,0,4.0,6
4199,2,0,2.0,2
4200,2,0,4.0,26
4200,2,0,4.0,39
4201,2,0,4.0,17
4201,2,0,3.5,13
4201,2,0,5.0,37
4202,2,1,4.5,43
4202,2,1,4.0,62
4202,2,1,4.0,39
4203,2,1,3.5,13
4203,2,1,5.0,37
4204,2,0,2.0,2
4204,2,0,3.5,57
4204,2,0,4.5,63
4204,2,0,4.0,39
4204,2,0,5.0,37
4204,2,0,3.0,55
4204,2,0,4.0,6
4204,2,0,4.0,56
4205,1,0,4.0,39
4205,1,0,4.5,52
4206,2,0,3.5,47
4206,2,0,4.0,6
4206,2,0,4.0,28
4207,2,1,4.5,43
4207,2,1,4.0,18
4208,2,1,4.5,43
4208,2,1,4.0,56
4209,4,0,3.5,47
4209,4,0,4.0,51
4210,2,0,3.0,55
4210,2,0,2.5,53
4211,2,0,3.0,61
4211,2,0,2.5,11
4212,2,0,4.0,56
4212,2,0,4.0,60
4212,2,0,3.5,15
4213,2,0,4.0,56
4213,2,0,5.0,37
4213,2,0,3.5,13
4214,2,0,2.5,65
4214,2,0,2.5,53
4214,2,0,2.5,11
4215,2,0,3.0,61
4215,2,0,4.0,56
4216,2,1,4.0,60
4216,2,1,4.0,17
4216,2,1,4.0,66
4216,2,1,4.0,46
4217,3,0,2.0,2
4217,3,0,3.0,55
4217,3,0,3.0,61
4217,3,0,4.0,39
4217,3,0,4.0,56
4217,3,0,4.0,6
4217,3,0,4.0,66
4217,3,0,3.0,42
4217,3,0,3.5,13
4217,3,0,3.5,30
4217,3,0,4.0,18
4218,1,1,4.0,5
4218,1,1,3.5,47
4218,1,1,3.5,14
4218,1,1,3.0,10
4218,1,1,3.5,45
4218,1,1,4.0,6
4219,2,0,4.5,63
4219,2,0,4.5,52
4220,2,1,4.0,4
4220,2,1,4.0,60
4221,2,0,2.5,8
4221,2,0,2.0,2
4222,2,0,4.0,56
4222,2,0,2.0,2
4223,2,1,3.5,57
4223,2,1,4.0,26
4223,2,1,4.0,56
4223,2,1,4.0,6
4224,2,0,5.0,37
4224,2,0,3.0,61
4224,2,0,2.5,53
4224,2,0,3.5,45
4225,2,0,3.5,47
4225,2,0,3.0,23
4225,2,0,4.0,6
4226,2,0,3.5,33
4226,2,0,4.0,7
4227,2,0,4.5,52
4227,2,0,3.5,45
4227,2,0,4.0,56
4227,2,0,4.0,7
4227,2,0,4.0,41
4227,2,0,3.5,48
4227,2,0,3.5,15
4227,2,0,3.0,59
4227,2,0,4.0,49
4228,1,1,3.5,30
4228,1,1,4.0,5
4228,1,1,4.0,60
4229,2,0,4.0,39
4229,2,0,4.5,63
4229,2,0,3.5,57
4230,2,0,4.0,17
4230,2,0,4.0,60
4231,2,0,5.0,37
4231,2,0,4.0,26
4231,2,0,3.5,15
4231,2,0,4.0,39
4231,2,0,4.0,51
4232,7,0,2.0,2
4232,7,0,2.0,2
4233,2,0,3.5,45
4233,2,0,2.5,65
4233,2,0,4.0,7
4233,2,0,4.0,18
4233,2,0,3.0,55
4234,3,0,4.0,7
4234,3,0,3.5,45
4235,2,0,4.0,7
4235,2,0,4.0,26
4236,2,1,3.0,10
4236,2,1,2.5,11
4236,2,1,3.0,59
4236,2,1,4.0,6
4237,2,0,3.0,10
4237,2,0,3.0,24
4238,2,1,5.0,37
4238,2,1,4.0,46
4238,2,1,4.0,39
4238,2,1,4.0,56
4239,2,0,4.0,56
4239,2,0,3.5,12
4240,2,0,4.0,49
4240,2,0,4.0,17
4241,2,1,3.5,15
4241,2,1,4.0,4
4241,2,1,4.0,56
4241,2,1,5.0,37
4241,2,1,4.0,17
4241,2,1,4.0,19
4242,2,0,4.0,66
4242,2,0,4.0,60
4242,2,0,4.0,39
4242,2,0,4.0,4
4243,2,0,4.0,4
4243,2,0,2.0,9
4244,2,0,3.5,12
4244,2,0,3.0,59
4244,2,0,4.5,63
4245,2,0,4.0,60
4245,2,0,4.0,7
4245,2,0,3.5,33
4246,2,0,2.5,11
4246,2,0,4.0,7
4247,1,0,4.5,16
4247,1,0,4.0,4
4248,2,1,3.5,14
4248,2,1,4.5,34
4248,2,1,3.5,57
4248,2,1,3.0,59
4248,2,1,5.0,37
4248,2,1,4.0,7
4248,2,1,4.0,41
4249,1,1,3.5,3
4249,1,1,3.0,55
4249,1,1,4.0,17
4249,1,1,4.0,60
4250,1,0,4.0,66
4250,1,0,4.5,43
4250,1,0,3.0,59
4251,1,0,3.5,45
4251,1,0,2.0,2
4251,1,0,2.0,21
4251,1,0,2.0,27
4252,2,1,3.0,24
4252,2,1,4.0,6
4253,2,0,2.0,2
4253,2,0,4.0,62
4254,3,1,4.0,17
4254,3,1,4.0,56
4255,1,0,4.0,4
4255,1,0,5.0,64
4256,2,1,5.0,37
4256,2,1,5.0,38
4256,2,1,4.0,60
4256,2,1,4.0,17
4257,2,0,4.5,63
4257,2,0,4.0,39
4257,2,0,4.0,6
4257,2,0,4.0,66
4257,2,0,3.5,12
4258,2,1,4.0,46
4258,2,1,4.5,40
4258,2,1,4.0,56
4258,2,1,4.5,43
4258,2,1,4.0,49
4258,2,1,4.0,26
4259,4,0,4.0,56
4259,4,0,5.0,38
4260,2,0,3.5,12
4260,2,0,3.0,55
4260,2,0,5.0,38
4260,2,0,4.0,39
4260,2,0,4.0,56
4260,2,0,4.5,32
4260,2,0,3.0,59
4260,2,0,2.0,2
4261,6,1,2.5,29
4261,6,1,2.5,53
4262,1,0,5.0,64
4262,1,0,4.0,26
4263,2,1,4.0,56
4263,2,1,2.0,2
4263,2,1,4.0,6
4263,2,1,4.0,60
4264,2,0,4.0,56
4264,2,0,3.0,59
4265,2,1,4.0,66
4265,2,1,4.0,46
4265,2,1,4.0,28
4266,1,0,4.0,62
4266,1,0,3.5,57
4267,2,0,3.0,58
4267,2,0,3.5,48
4268,1,0,4.5,40
4268,1,0,4.0,56
4268,1,0,5.0,37
4268,1,0,4.0,17
4268,1,0,4.0,35
4269,1,0,4.5,43
4269,1,0,5.0,37
4270,2,1,4.5,63
4270,2,1,3.0,58
4271,2,1,3.5,13
4271,2,1,3.5,45
4272,2,0,4.0,35
4272,2,0,5.0,38
4273,2,0,3.5,13
4273,2,0,4.0,6
4274,3,0,3.5,13
4274,3,0,4.0,49
4274,3,0,4.0,60
4274,3,0,4.0,17
4274,3,0,4.0,41
4275,2,1,3.0,55
4275,2,1,2.0,2
4276,2,0,4.0,62
4276,2,0,4.0,6
4277,2,0,4.0,7
4277,2,0,4.0,66
4277,2,0,4.0,18
4278,3,0,4.5,52
4278,3,0,4.0,60
4278,3,0,4.0,46
4278,3,0,4.0,26
4279,2,1,3.5,15
4279,2,1,4.0,4
4279,2,1,3.5,12
4279,2,1,4.0,46
4280,2,0,4.5,43
4280,2,0,4.0,26
4280,2,0,4.0,17
4281,2,0,2.0,2
4281,2,0,4.0,56
4281,2,0,4.0,49
4281,2,0,4.0,46
4281,2,0,4.0,26
4281,2,0,3.0,59
4281,2,0,3.5,45
4282,2,1,4.0,51
4282,2,1,3.5,12
4283,2,0,4.0,6
4283,2,0,4.5,52
4284,2,0,4.0,56
4284,2,0,4.5,32
4284,2,0,4.5,43
4285,1,0,4.0,19
4285,1,0,4.0,5
4285,1,0,2.0,2
4285,1,0,3.5,14
4286,2,1,4.0,28
4286,2,1,3.5,3
4287,1,0,4.0,18
4287,1,0,3.0,1
4288,2,1,4.0,18
4288,2,1,4.0,17
4289,2,1,3.5,13
4289,2,1,4.0,66
4290,2,0,4.0,6
4290,2,0,3.0,42
4291,2,0,4.0,56
4291,2,0,3.0,31
4291,2,0,3.5,45
4291,2,0,4.0,19
4291,2,0,2.5,53
4291,2,0,3.0,25
4291,2,0,3.0,44
4291,2,0,2.0,2
4292,2,1,2.5,53
4292,2,1,2.5,65
4293,2,0,4.0,60
4293,2,0,4.0,41
4293,2,0,3.5,33
4293,2,0,3.0,10
4293,2,0,3.0,42
4294,2,0,3.5,33
4294,2,0,3.0,58
4295,2,1,3.0,59
4295,2,1,4.0,41
4296,2,1,4.0,49
4296,2,1,2.5,65
4296,2,1,4.0,35
4296,2,1,4.0,28
4296,2,1,3.0,61
4297,2,0,5.0,37
4297,2,0,4.0,60
4298,2,1,4.0,18
4298,2,1,4.0,39
4298,2,1,4.0,6
4299,2,0,4.0,17
4299,2,0,3.5,14
4300,2,1,2.0,36
4300,2,1,4.0,6
4300,2,1,3.0,10
4301,2,1,4.0,17
4301,2,1,4.5,32
4301,2,1,4.0,56
4301,2,1,4.0,46
4302,2,0,3.0,42
4302,2,0,4.0,56
4302,2,0,4.0,18
4302,2,0,4.5,34
4302,2,0,4.0,60
4302,2,0,4.0,17
4303,2,0,4.5,43
